timestamp,notebook,cell_id,runtime_sec,cpu_util_avg,gpu_util_avg,cpu_power_w,gpu_power_w,energy_kwh,co2_g,hardware_type,hardware_name,cpu_temp_c,gpu_temp_c,gpu_mem_used_mb,gpu_mem_free_mb,gpu_mem_total_mb,notes
2025-11-17T02:14:21,Cluster_KMEans,1,0.2198200225830078,93.85,0.0,34.51,0,2.1072191609276666e-06,0.0010009291014406415,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:22,Cluster_KMEans,2,0.3129088878631592,99.8,0.0,35.0,0,3.042169743114048e-06,0.0014450306279791725,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:29,Cluster_KMEans,3,0.06686735153198242,72.6,0.0,26.495,0,4.921251330110763e-07,0.00023375943818026122,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:29,Cluster_KMEans,4,0.12511730194091797,94.44999999999999,0.0,32.934999999999995,0,1.1446495387289256e-06,0.0005437085308962397,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:30,Cluster_KMEans,5,0.1625049114227295,96.65,0.0,33.74,0,1.5230321420563592e-06,0.0007234402674767705,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:30,Cluster_KMEans,6,0.2774655818939209,98.15,0.0,34.754999999999995,0,2.678698971867561e-06,0.0012723820116370913,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:31,Cluster_KMEans,7,0.07453393936157227,88.75,0.0,31.395,0,6.499980628490448e-07,0.00030874907985329627,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:33,Cluster_KMEans,8,2.209730386734009,75.6,0.0,29.504999999999995,0,1.8110581961274145e-05,0.008602526431605218,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:33,Cluster_KMEans,9,0.10539746284484863,94.6,0.0,35.0,0,1.0246975554360282e-06,0.0004867313388321134,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:34,Cluster_KMEans,10,0.13328194618225098,93.95,0.0,33.425,0,1.2374858475393718e-06,0.0005878057775812015,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:34,Cluster_KMEans,11,0.09736132621765137,98.75,0.0,35.0,0,9.465684493382772e-07,0.0004496200134356816,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:34,Cluster_KMEans,12,0.08364272117614746,83.55,0.0,27.859999999999996,0,6.473017255465189e-07,0.00030746831963459644,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:44,Cluster_KMEans,13,0.18250370025634766,70.65,0.0,28.279999999999998,0,1.4336679564581975e-06,0.0006809922793176438,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:45,Cluster_KMEans,14,0.10726571083068848,97.05,0.0,35.0,0,1.0428610775205824e-06,0.0004953590118222766,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:51,Cluster_KMEans,15,5.6855127811431885,92.55000000000001,0.0,31.744999999999997,0,5.013516756594181e-05,0.023814204593822358,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:51,Cluster_KMEans,16,0.09936189651489258,99.55,0.0,35.0,0,9.660184383392334e-07,0.00045885875821113583,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:51,Cluster_KMEans,17,0.13909268379211426,96.6,0.0,35.0,0,1.3522899813122218e-06,0.0006423377411233053,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:51,Cluster_KMEans,18,0.10537195205688477,88.45,0.0,30.695,0,8.984422412183549e-07,0.00042676006457871855,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:52,Cluster_KMEans,19,0.0792543888092041,88.5,0.0,31.674999999999997,0,6.973285459809832e-07,0.00033123105934096706,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:52,Cluster_KMEans,20,0.11899185180664062,90.85,0.0,35.0,0,1.156865225897895e-06,0.0005495109823015001,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:53,Cluster_KMEans,21,0.32149410247802734,96.05,0.0,35.0,0,3.125637107425266e-06,0.0014846776260270013,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:54,Cluster_KMEans,22,0.31701183319091797,90.55,0.0,29.504999999999995,0,2.5981761495272316e-06,0.001234133671025435,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:55,Cluster_KMEans,23,0.10599875450134277,91.19999999999999,0.0,31.884999999999994,0,9.388250797986982e-07,0.00044594191290438164,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:56,Cluster_KMEans,24,0.20166921615600586,97.0,0.0,32.9,0,1.8430325587590535e-06,0.0008754404654105504,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:56,Cluster_KMEans,25,0.17904186248779297,95.35,0.0,34.334999999999994,0,1.707611763477325e-06,0.0008111155876517294,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:58,Cluster_KMEans,26,1.1757328510284424,93.75,0.0,31.465,0,1.0276231710447205e-05,0.004881210062462422,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:58,Cluster_KMEans,27,0.1961803436279297,98.15,0.0,35.0,0,1.9073088963826497e-06,0.0009059717257817586,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:59,Cluster_KMEans,28,0.28537702560424805,99.35,0.0,34.545,0,2.738430374860764e-06,0.0013007544280588628,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:14:59,Cluster_KMEans,29,0.23639655113220215,99.4,0.0,34.754999999999995,0,2.2822117040554676e-06,0.001084050559426347,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:15:00,Cluster_KMEans,30,0.17648768424987793,99.5,0.0,35.0,0,1.7158524857627022e-06,0.0008150299307372835,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:15:01,Cluster_KMEans,31,0.17248749732971191,99.8,0.0,35.0,0,1.6769617795944214e-06,0.0007965568453073501,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:15:01,Cluster_KMEans,32,0.09753799438476562,96.5,0.0,33.635,0,9.113029003143311e-07,0.0004328688776493072,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:07,Cluster_KMEans,1,0.14181995391845703,90.1,0.0,32.795,0,1.2919403857654996e-06,0.0006136716832386123,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:10,Cluster_KMEans,2,3.0111947059631348,92.9,0.0,30.94,0,2.5879545611805387e-05,0.012292784165607558,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:11,Cluster_KMEans,3,0.11771702766418457,94.65,0.0,32.41,0,1.0597802407211726e-06,0.000503395614342557,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:11,Cluster_KMEans,4,0.1285395622253418,96.35,0.0,33.949999999999996,0,1.2121994826528759e-06,0.0005757947542601161,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:11,Cluster_KMEans,5,0.07761907577514648,92.55,0.0,35.0,0,7.546299033694797e-07,0.0003584492041005028,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:12,Cluster_KMEans,6,0.11710834503173828,94.94999999999999,0.0,33.004999999999995,0,1.0736558132701447e-06,0.0005099865113033187,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:13,Cluster_KMEans,7,0.20559430122375488,98.65,0.0,34.684999999999995,0,1.9808439827627606e-06,0.0009409008918123111,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:20:13,Cluster_KMEans,8,0.09049439430236816,92.44999999999999,0.0,30.205,0,7.592731055286194e-07,0.0003606547251260942,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:38,Cluster_KMEans,1,0.11975312232971191,93.55000000000001,0.0,33.495,0,1.1142030090093613e-06,0.0005292464292794466,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:39,Cluster_KMEans,2,0.2759981155395508,93.30000000000001,0.0,34.265,0,2.6269653969340858e-06,0.0012478085635436907,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:39,Cluster_KMEans,3,0.22950434684753418,98.65,0.0,34.72,0,2.213441922929552e-06,0.0010513849133915371,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:40,Cluster_KMEans,4,0.08207273483276367,93.45,0.0,31.57,0,7.197322885195414e-07,0.00034187283704678216,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:41,Cluster_KMEans,5,0.26572513580322266,99.65,0.0,35.0,0,2.5834388203091093e-06,0.0012271334396468268,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:42,Cluster_KMEans,6,0.09641861915588379,97.5,0.0,33.565,0,8.989697088797887e-07,0.0004270106117178996,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:43,Cluster_KMEans,7,0.09276342391967773,94.30000000000001,0.0,31.57,0,8.134836925400628e-07,0.0003864047539565298,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:43,Cluster_KMEans,8,0.05940604209899902,74.9,0.0,24.395,0,4.0255844361252255e-07,0.0001912152607159482,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:46,Cluster_KMEans,9,2.3935022354125977,75.05,0.0,29.33,0,1.9500394601292078e-05,0.009262687435613738,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:46,Cluster_KMEans,10,0.08703470230102539,74.6,0.0,30.799999999999997,0,7.446302307976616e-07,0.00035369935962888924,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:48,Cluster_KMEans,11,0.2004384994506836,99.7,0.0,35.0,0,1.9487076335483125e-06,0.0009256361259354485,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:48,Cluster_KMEans,12,0.0956881046295166,92.85,0.0,29.994999999999997,0,7.972679717673195e-07,0.0003787022865894767,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:49,Cluster_KMEans,13,0.10620617866516113,94.5,0.0,33.11,0,9.768018265565235e-07,0.00046398086761434865,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:51,Cluster_KMEans,14,0.5159168243408203,78.75,0.0,33.215,0,4.7600492556889866e-06,0.002261023396452268,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:52,Cluster_KMEans,15,0.47547054290771484,98.6,0.0,35.0,0,4.62263027826945e-06,0.002195749382177989,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:52,Cluster_KMEans,16,0.14557385444641113,98.1,0.0,34.055,0,1.3770882258812587e-06,0.0006541169072935978,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:52,Cluster_KMEans,17,0.0900568962097168,90.95,0.0,31.499999999999996,0,7.879978418350218e-07,0.00037429897487163536,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:53,Cluster_KMEans,18,0.07454681396484375,78.65,0.0,29.015,0,6.008266131083171e-07,0.0002853926412264506,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:53,Cluster_KMEans,19,0.08559012413024902,86.55,0.0,34.16,0,8.121551778581406e-07,0.00038577370948261676,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:55,Cluster_KMEans,20,0.719897985458374,96.95,0.0,33.775,0,6.754042905237939e-06,0.003208170379988021,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:56,Cluster_KMEans,21,0.2210979461669922,91.65,0.0,35.0,0,2.1495633655124237e-06,0.0010210425986184014,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:56,Cluster_KMEans,22,0.19706511497497559,96.75,0.0,32.97,0,1.8047880113124847e-06,0.0008572743053734302,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:56,Cluster_KMEans,23,0.06391215324401855,75.44999999999999,0.0,27.58,0,4.896381073527866e-07,0.0002325781009925736,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:57,Cluster_KMEans,24,0.3596060276031494,89.05000000000001,0.0,34.44,0,3.4402309974034628e-06,0.0016341097237666446,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:22:57,Cluster_KMEans,25,0.1801447868347168,88.65,0.0,30.099999999999998,0,1.5062105788124932e-06,0.0007154500249359342,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:29,Cluster_KMEans,1,0.10012030601501465,89.44999999999999,0.0,31.359999999999996,0,8.721591101752386e-07,0.0004142755773332383,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:32,Cluster_KMEans,2,2.671891689300537,90.75,0.0,29.715,0,2.2054239318768185e-05,0.010475763676414887,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:35,Cluster_KMEans,3,2.692795991897583,86.5,0.0,29.259999999999994,0,2.188644742303424e-05,0.010396062525941264,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:35,Cluster_KMEans,4,0.09649538993835449,90.05,0.0,30.799999999999997,0,8.255716694725884e-07,0.00039214654299947943,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:35,Cluster_KMEans,5,0.10549521446228027,88.30000000000001,0.0,29.47,0,8.635955472787221e-07,0.000410207884957393,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:36,Cluster_KMEans,6,0.1686093807220459,92.2,0.0,35.0,0,1.6392578681310019e-06,0.0007786474873622258,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:24:37,Cluster_KMEans,7,0.13451027870178223,95.35,0.0,31.955,0,1.1939655433098474e-06,0.0005671336330721775,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:14,Cluster_KMEans,1,0.1616992950439453,88.3,0.0,35.0,0,1.5720764795939129e-06,0.0007467363278071086,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:14,Cluster_KMEans,2,0.18552398681640625,97.55,0.0,33.949999999999996,0,1.7495942645602753e-06,0.0008310572756661307,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:15,Cluster_KMEans,3,0.10344457626342773,99.6,0.0,35.0,0,1.0057111581166584e-06,0.0004777128001054128,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:15,Cluster_KMEans,4,0.24367904663085938,97.8,0.0,35.0,0,2.369101842244466e-06,0.0011253233750661213,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:29,Cluster_KMEans,5,0.16811156272888184,78.4,0.0,32.059999999999995,0,1.4971268614133196e-06,0.0007111352591713268,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:30,Cluster_KMEans,6,0.0965890884399414,92.05000000000001,0.0,32.62,0,8.752044624752468e-07,0.0004157221196757422,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:31,Cluster_KMEans,7,0.0664670467376709,85.4,0.0,30.765,0,5.680163035790125e-07,0.0002698077442000309,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:32,Cluster_KMEans,8,0.10989975929260254,91.9,0.0,32.269999999999996,0,9.851292312145231e-07,0.0004679363848268985,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:33,Cluster_KMEans,9,0.11286520957946777,92.7,0.0,31.29,0,9.809867799282073e-07,0.0004659687204658985,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:33,Cluster_KMEans,10,0.08422327041625977,92.9,0.0,31.499999999999996,0,7.369536161422728e-07,0.00035005296766757953,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:33,Cluster_KMEans,11,0.08737897872924805,77.9,0.0,25.62,0,6.218470652898154e-07,0.00029537735601266226,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:34,Cluster_KMEans,12,0.09746813774108887,87.7,0.0,34.3,0,9.286547568109299e-07,0.00044111100948519166,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:34,Cluster_KMEans,13,0.09974479675292969,95.05,0.0,35.0,0,9.69741079542372e-07,0.00046062701278262665,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:38,Cluster_KMEans,14,2.898624897003174,87.44999999999999,0.0,31.08,0,2.5024794944127397e-05,0.011886777598460513,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:39,Cluster_KMEans,15,0.11491012573242188,93.9,0.0,33.18,0,1.0590883255004883e-06,0.0005030669546127319,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:40,Cluster_KMEans,16,0.47160840034484863,99.95,0.0,35.0,0,4.5850816700193625e-06,0.002177913793259197,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:41,Cluster_KMEans,17,0.08136987686157227,95.9,0.0,32.129999999999995,0,7.262261509895324e-07,0.00034495742172002783,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:41,Cluster_KMEans,18,0.29433441162109375,99.7,0.0,34.79,0,2.8444150500827365e-06,0.0013510971487892998,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:55,Cluster_KMEans,19,0.05956673622131348,66.94999999999999,0.0,22.959999999999997,0,3.7990340656704364e-07,0.00018045411811934574,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:28:55,Cluster_KMEans,20,0.08428692817687988,83.65,0.0,30.624999999999996,0,7.170242153935961e-07,0.0003405865023119581,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:29:03,Cluster_KMEans,21,5.833194732666016,75.25,0.0,31.674999999999997,0,5.132401198811001e-05,0.024378905694352252,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:29:04,Cluster_KMEans,22,0.10364484786987305,91.65,0.0,32.129999999999995,0,9.250302672386167e-07,0.00043938937693834294,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:29:04,Cluster_KMEans,23,0.10085701942443848,99.45,0.0,35.0,0,9.805543555153741e-07,0.0004657633188698027,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:29:04,Cluster_KMEans,24,0.04588198661804199,83.1,0.0,26.599999999999998,0,3.390169011221991e-07,0.0001610330280330446,CPU,No GPU,0.0,0,0,0,0,
2025-11-17T02:44:12,Cluster_KMEans,1,0.0934596061706543,80.4,0.0,26.984999999999996,0,7.00557631254196e-07,0.0003327648748457431,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:44:12,Cluster_KMEans,2,0.02179861068725586,98.75,0.0,35.0,0,2.1193093723720975e-07,0.00010066719518767463,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:20,Cluster_KMEans,3,0.0106964111328125,82.15,0.0,35.0,0,1.0399288601345486e-07,4.939662085639105e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:20,Cluster_KMEans,4,0.0291748046875,99.45,0.0,35.0,0,2.8364393446180553e-07,0.00013473086886935763,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:28,Cluster_KMEans,5,0.01563286781311035,93.9,0.0,35.0,0,1.5198621484968398e-07,7.219345205359988e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:28,Cluster_KMEans,6,0.02126908302307129,97.05,0.0,35.0,0,2.0678275161319307e-07,9.82218070162667e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:37,Cluster_KMEans,7,0.0072574615478515625,84.2,0.0,35.0,0,7.055865393744575e-08,3.351536062028673e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:37,Cluster_KMEans,8,0.010607481002807617,73.1,0.0,19.46,0,5.7339327865176734e-08,2.7236180735958946e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:47,Cluster_KMEans,9,8.563951015472412,75.75,0.0,28.734999999999996,0,6.835698123044437e-05,0.032469566084461075,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:47,Cluster_KMEans,10,0.014529228210449219,85.4,0.0,35.0,0,1.412563853793674e-07,6.709678305519951e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:48,Cluster_KMEans,11,0.03237748146057129,91.0,0.0,35.0,0,3.1478106975555416e-07,0.00014952100813388824,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:48,Cluster_KMEans,12,0.01779317855834961,98.35,0.0,35.0,0,1.7298923598395452e-07,8.216988709237839e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:48,Cluster_KMEans,13,0.012724637985229492,98.35,0.0,35.0,0,1.2371175818973116e-07,5.87630851401223e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:48,Cluster_KMEans,14,0.021225929260253906,91.2,0.0,28.84,0,1.7004327774047851e-07,8.07705569267273e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:45:58,Cluster_KMEans,15,3.113992691040039,72.80000000000001,0.0,27.965,0,2.4189668223592967e-05,0.011490092406206659,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:46:10,Cluster_KMEans,16,0.008500337600708008,86.8,0.0,35.0,0,8.264217111799451e-08,3.9255031281047396e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:46:10,Cluster_KMEans,17,0.026716232299804688,94.75,0.0,32.83,0,2.4363719622294105e-07,0.000115727668205897,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:46:10,Cluster_KMEans,18,0.010111808776855469,83.1,0.0,27.229999999999997,0,7.648459805382621e-08,3.633018407556745e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:46:10,Cluster_KMEans,19,0.005149126052856445,92.8,0.0,30.624999999999996,0,4.3803329269091284e-08,2.080658140281836e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:04,Cluster_KMEans,1,9.288683652877808,85.95,0.0,30.099999999999998,0,7.766371609767278e-05,0.03689026514639457,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:04,Cluster_KMEans,2,0.03326916694641113,93.75,0.0,35.0,0,3.234502342012193e-07,0.00015363886124557916,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:08,Cluster_KMEans,3,3.850358724594116,87.85,0.0,27.895,0,2.9834932395153574e-05,0.014171592887697947,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:17,Cluster_KMEans,4,0.011605024337768555,84.15,0.0,35.0,0,1.1282662550608318e-07,5.3592647115389504e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:17,Cluster_KMEans,5,0.02048468589782715,87.8,0.0,26.775,0,1.523548513650894e-07,7.236855439841747e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:17,Cluster_KMEans,6,0.012346506118774414,97.25,0.0,35.0,0,1.2003547615475126e-07,5.7016851173506844e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:17,Cluster_KMEans,7,0.00843667984008789,93.6,0.0,35.0,0,8.202327622307672e-08,3.8961056205961436e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T02:57:17,Cluster_KMEans,8,0.026824474334716797,91.0,0.0,32.83,0,2.446243034468757e-07,0.00011619654413726594,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:00:48,Cluster_KMEans,1,0.005866527557373047,76.95,0.0,26.25,0,4.2776763439178464e-08,2.0318962633609768e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:00:48,Cluster_KMEans,2,0.02192544937133789,84.35,0.0,28.419999999999998,0,1.7308924198150636e-07,8.221738994121552e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:00:51,Cluster_KMEans,3,0.02234673500061035,86.8,0.0,35.0,0,2.1725992361704507e-07,0.0001031984637180964,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:00:51,Cluster_KMEans,4,0.024732112884521484,97.05,0.0,32.934999999999995,0,2.262644827365875e-07,0.00010747562929987905,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:20,Cluster_KMEans,5,6.62475848197937,86.75,0.0,34.125,0,6.279718977709611e-05,0.029828665144120654,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:21,Cluster_KMEans,6,0.00808858871459961,47.05,0.0,2.8,0,6.2911245557996965e-09,2.9882841640048556e-06,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:21,Cluster_KMEans,7,0.036144256591796875,94.5,0.0,32.83,0,3.2961553997463653e-07,0.00015656738148795235,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:24,Cluster_KMEans,8,0.011219501495361328,96.85,0.0,35.0,0,1.0907848676045736e-07,5.181228121121724e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:24,Cluster_KMEans,9,0.03902387619018555,99.0,0.0,35.0,0,3.793987962934706e-07,0.00018021442823939852,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:28,Cluster_KMEans,10,0.006516456604003906,79.45,0.0,30.624999999999996,0,5.5435134304894336e-08,2.633168879482481e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:28,Cluster_KMEans,11,0.008989095687866211,50.0,0.0,2.8,0,6.991518868340386e-09,3.3209714624616834e-06,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:37,Cluster_KMEans,12,7.034301519393921,72.2,0.0,27.72,0,5.4164121699333186e-05,0.02572795780718326,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:37,Cluster_KMEans,13,0.01424717903137207,81.25,0.0,35.0,0,1.3851424058278401e-07,6.57942642768224e-05,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:37,Cluster_KMEans,14,0.023187637329101562,90.25,0.0,35.0,0,2.2543536292182074e-07,0.00010708179738786484,CPU,No GPU,0,0,0,0,0,
2025-11-17T03:01:37,Cluster_KMEans,15,0.013216257095336914,93.3,0.0,35.0,0,1.2849138842688665e-07,6.103340950277116e-05,CPU,No GPU,0,0,0,0,0,
